song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,hot
Hey You,Pink Floyd,0.587,0.302,0.0,-14.976,1.0,0.0293,0.223,0.00216,0.128,0.19,112.46,audio_features,spotify:track:7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/tracks/7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/audio-analysis/7F02x6EKYIQV3VcTaTm7oN,278441.0,4.0,No
One Step Beyond,Madness,0.477,0.94,0.0,-4.888,0.0,0.0423,0.0124,0.032,0.412,0.941,154.82,audio_features,spotify:track:1G6eFFDRaLr9EbThnhzMBD,https://api.spotify.com/v1/tracks/1G6eFFDRaLr9EbThnhzMBD,https://api.spotify.com/v1/audio-analysis/1G6eFFDRaLr9EbThnhzMBD,138360.0,4.0,No
Chiquitita,ABBA,0.5,0.554,9.0,-8.108,1.0,0.0354,0.734,3.72e-06,0.312,0.372,84.229,audio_features,spotify:track:762B4bOcXF7I2Y8UlKTyTy,https://api.spotify.com/v1/tracks/762B4bOcXF7I2Y8UlKTyTy,https://api.spotify.com/v1/audio-analysis/762B4bOcXF7I2Y8UlKTyTy,326320.0,4.0,No
Does Your Mother Know,ABBA,0.728,0.865,7.0,-5.68,1.0,0.0364,0.151,2.43e-05,0.0906,0.975,135.571,audio_features,spotify:track:2HPB3px8MJZRMfu1L65Z41,https://api.spotify.com/v1/tracks/2HPB3px8MJZRMfu1L65Z41,https://api.spotify.com/v1/audio-analysis/2HPB3px8MJZRMfu1L65Z41,193440.0,4.0,No
How Deep Is Your Love,Bee Gees,0.594,0.5,5.0,-5.586,0.0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093.0,4.0,No
Bright Eyes,Art Garfunkel,0.38,0.21,7.0,-15.603,1.0,0.0319,0.745,0.45,0.0829,0.207,112.51,audio_features,spotify:track:3Jy0dWV5AnnfyTvHK6UWof,https://api.spotify.com/v1/tracks/3Jy0dWV5AnnfyTvHK6UWof,https://api.spotify.com/v1/audio-analysis/3Jy0dWV5AnnfyTvHK6UWof,238600.0,4.0,No
Take The Long Way Home - 2010 Remastered,Supertramp,0.414,0.7,5.0,-8.838,1.0,0.0301,0.22,0.000721,0.114,0.37,76.79,audio_features,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/tracks/0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/audio-analysis/0v0XYK0pLgsPiq5u4FKHaw,308853.0,4.0,No
Breakfast In America - Remastered,Supertramp,0.532,0.663,0.0,-5.886,0.0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,audio_features,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/tracks/4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/audio-analysis/4a5pNRjwmzYQuEY1E7O6pj,159347.0,4.0,No
I Have A Dream,ABBA,0.549,0.374,10.0,-12.049,1.0,0.0244,0.6,0.0,0.178,0.439,104.311,audio_features,spotify:track:1PtJclc46wTk367PlsU6Uj,https://api.spotify.com/v1/tracks/1PtJclc46wTk367PlsU6Uj,https://api.spotify.com/v1/audio-analysis/1PtJclc46wTk367PlsU6Uj,285413.0,4.0,No
Boogie Wonderland,"Earth, Wind & Fire",0.802,0.756,2.0,-10.791,0.0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293.0,4.0,No
Boys Don't Cry - Single Version,The Cure,0.465,0.841,11.0,-5.767,0.0,0.0633,0.00486,0.0,0.109,0.689,168.743,audio_features,spotify:track:4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375,157533.0,4.0,No
Voulez-Vous,ABBA,0.682,0.862,11.0,-4.8,0.0,0.0435,0.16,0.000414,0.155,0.896,126.393,audio_features,spotify:track:5Xuj4hZt8luTymDoBMjUPz,https://api.spotify.com/v1/tracks/5Xuj4hZt8luTymDoBMjUPz,https://api.spotify.com/v1/audio-analysis/5Xuj4hZt8luTymDoBMjUPz,306787.0,4.0,No
September Morn,Neil Diamond,0.419,0.23,10.0,-17.102,1.0,0.0359,0.628,5.85e-06,0.222,0.199,128.892,audio_features,spotify:track:2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/tracks/2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/audio-analysis/2CXkN6UAb3jAFwz4VbsDq0,232000.0,4.0,No
MacArthur Park - Single Version,Donna Summer,0.579,0.667,4.0,-12.361,0.0,0.04,0.0829,0.000605,0.0547,0.449,131.022,audio_features,spotify:track:42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/tracks/42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/audio-analysis/42tYHqMxXxXHAAWqLaoOfQ,235200.0,4.0,No
London Calling - Remastered,The Clash,0.651,0.801,0.0,-7.34,1.0,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480.0,4.0,No
Night Boat to Cairo,Madness,0.314,0.974,3.0,-5.011,0.0,0.0431,0.118,0.121,0.0749,0.598,155.551,audio_features,spotify:track:2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/tracks/2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/audio-analysis/2bspsdHJfZf4URZsTUMW8B,211227.0,4.0,No
Goodbye Stranger - 2010 Remastered,Supertramp,0.42,0.668,1.0,-7.35,1.0,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573.0,4.0,No
Walking On The Moon,The Police,0.514,0.34,0.0,-12.774,1.0,0.0537,0.00142,0.0176,0.213,0.269,145.988,audio_features,spotify:track:06kO9UPE2G2P10Lub6mKLI,https://api.spotify.com/v1/tracks/06kO9UPE2G2P10Lub6mKLI,https://api.spotify.com/v1/audio-analysis/06kO9UPE2G2P10Lub6mKLI,300827.0,4.0,No
Tragedy,Bee Gees,0.665,0.532,2.0,-10.793,1.0,0.0277,0.0889,0.0109,0.296,0.81,117.955,audio_features,spotify:track:6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/tracks/6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/audio-analysis/6UXXeFqMBGiqjkzQzkMT3E,303333.0,4.0,No
Off the Wall,Michael Jackson,0.827,0.595,3.0,-13.909,0.0,0.0565,0.182,0.0,0.0785,0.921,118.741,audio_features,spotify:track:3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/tracks/3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/audio-analysis/3zYpRGnnoegSpt3SguSo3W,246000.0,4.0,No
The Worker,Fischer-Z,0.483,0.523,0.0,-16.034,1.0,0.0286,0.0177,0.133,0.123,0.898,82.253,audio_features,spotify:track:4sxsZUKO543RzqWPeA5cQY,https://api.spotify.com/v1/tracks/4sxsZUKO543RzqWPeA5cQY,https://api.spotify.com/v1/audio-analysis/4sxsZUKO543RzqWPeA5cQY,215440.0,4.0,No
Sure Know Something,KISS,0.707,0.732,4.0,-6.292,0.0,0.0303,0.277,0.0,0.13,0.928,115.338,audio_features,spotify:track:1HBDWCrQVjrALiOA5rILnE,https://api.spotify.com/v1/tracks/1HBDWCrQVjrALiOA5rILnE,https://api.spotify.com/v1/audio-analysis/1HBDWCrQVjrALiOA5rILnE,241507.0,4.0,No
Relight My Fire - Single Version,Dan Hartman,0.787,0.662,0.0,-11.447,1.0,0.0378,0.0148,0.0,0.328,0.868,119.734,audio_features,spotify:track:6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/tracks/6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/audio-analysis/6UW4Uo5zRI5gJw5urNwiwN,225893.0,4.0,No
Weekend Love,Golden Earring,0.491,0.737,2.0,-6.132,1.0,0.04,0.279,0.0,0.106,0.456,166.627,audio_features,spotify:track:1N9dwsifVjfe4gJT4f0x4s,https://api.spotify.com/v1/tracks/1N9dwsifVjfe4gJT4f0x4s,https://api.spotify.com/v1/audio-analysis/1N9dwsifVjfe4gJT4f0x4s,255027.0,4.0,No
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213.0,4.0,No
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213.0,4.0,No
"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213.0,4.0,No
"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213.0,4.0,No
Rock with You - Single Version,Michael Jackson,0.808,0.535,1.0,-12.521,1.0,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627.0,4.0,No
Weekend,Earth & Fire,0.866,0.572,9.0,-11.164,0.0,0.0374,0.366,0.00036,0.13,0.559,121.751,audio_features,spotify:track:1bZr5vH0cfmKu5ODpD0DEO,https://api.spotify.com/v1/tracks/1bZr5vH0cfmKu5ODpD0DEO,https://api.spotify.com/v1/audio-analysis/1bZr5vH0cfmKu5ODpD0DEO,214907.0,4.0,No
Dancin' Fool,Frank Zappa,0.547,0.644,2.0,-9.417,1.0,0.147,0.412,2.72e-06,0.517,0.546,132.872,audio_features,spotify:track:6tCk1N85t6h4v1xXI6o0Ad,https://api.spotify.com/v1/tracks/6tCk1N85t6h4v1xXI6o0Ad,https://api.spotify.com/v1/audio-analysis/6tCk1N85t6h4v1xXI6o0Ad,222800.0,4.0,No
We Belong to the Night,Ellen Foley,0.359,0.75,7.0,-9.192,1.0,0.0371,0.00469,0.36,0.234,0.415,101.413,audio_features,spotify:track:43BjqjFMxwd6AnjKBukp03,https://api.spotify.com/v1/tracks/43BjqjFMxwd6AnjKBukp03,https://api.spotify.com/v1/audio-analysis/43BjqjFMxwd6AnjKBukp03,321173.0,4.0,No
Sausolito Summernight - Digitally Remastered 2017,Diesel,0.615,0.928,5.0,-6.07,0.0,0.106,0.0648,0.0061,0.267,0.552,125.361,audio_features,spotify:track:3dH6lT5EAlUdF0QLm6uCNh,https://api.spotify.com/v1/tracks/3dH6lT5EAlUdF0QLm6uCNh,https://api.spotify.com/v1/audio-analysis/3dH6lT5EAlUdF0QLm6uCNh,305533.0,4.0,No
The River,Bruce Springsteen,0.587,0.536,7.0,-11.248,1.0,0.0304,0.179,2.75e-05,0.305,0.59,117.498,audio_features,spotify:track:7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/tracks/7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/audio-analysis/7HrzErXq3TsKOY1gmdIShB,301547.0,4.0,No
The Winner Takes It All,ABBA,0.454,0.788,6.0,-6.748,1.0,0.0371,0.574,0.000766,0.0859,0.52,126.15,audio_features,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV,294720.0,4.0,No
Ace of Spades,Motörhead,0.342,0.91,4.0,-7.748,1.0,0.0758,4.02e-05,0.000121,0.0823,0.547,140.452,audio_features,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/audio-analysis/6EPRKhUOdiFSQwGBRBbvsZ,166360.0,4.0,No
Another One Bites The Dust - Remastered 2011,Queen,0.933,0.528,5.0,-6.472,0.0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653.0,4.0,No
Back In Black,AC/DC,0.31,0.7,9.0,-5.678,1.0,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493.0,4.0,No
Romeo and Juliet,Dire Straits,0.602,0.574,5.0,-8.169,1.0,0.0278,0.437,0.00415,0.0751,0.486,87.318,audio_features,spotify:track:57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/tracks/57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/audio-analysis/57MflfPN3ObQQAQtPUp0WF,361395.0,4.0,No
Redemption Song,Bob Marley & The Wailers,0.671,0.256,7.0,-10.743,1.0,0.0387,0.608,0.0,0.0737,0.694,115.871,audio_features,spotify:track:26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/tracks/26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/audio-analysis/26PwuMotZqcczKLHi4Htz3,233560.0,4.0,No
You Shook Me All Night Long,AC/DC,0.532,0.767,7.0,-5.509,1.0,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173.0,4.0,No
Crazy Little Thing Called Love - Remastered 2011,Queen,0.599,0.762,0.0,-6.887,1.0,0.0423,0.714,4.43e-06,0.35,0.715,76.961,audio_features,spotify:track:35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw,163373.0,4.0,No
Lay All Your Love On Me,ABBA,0.694,0.701,0.0,-6.437,1.0,0.028,0.0187,0.0491,0.251,0.571,132.999,audio_features,spotify:track:6hQjCsZ1Dq6yIpBQ0fruOg,https://api.spotify.com/v1/tracks/6hQjCsZ1Dq6yIpBQ0fruOg,https://api.spotify.com/v1/audio-analysis/6hQjCsZ1Dq6yIpBQ0fruOg,272507.0,4.0,No
Long Blond Animal,Golden Earring,0.441,0.701,2.0,-7.555,1.0,0.0441,0.00532,7.63e-06,0.283,0.779,168.951,audio_features,spotify:track:0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/tracks/0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/audio-analysis/0AZWoNkYdu31rhQZfBQBM1,216627.0,4.0,No
Think,The Blues Brothers,0.653,0.836,5.0,-5.594,1.0,0.188,0.495,0.000232,0.24,0.713,128.628,audio_features,spotify:track:6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/tracks/6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/audio-analysis/6kie23fo40j9gBNWGWg5Dc,195307.0,4.0,No
Once in a Lifetime - 2005 Remaster,Talking Heads,0.644,0.919,2.0,-6.289,1.0,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907.0,4.0,No
The Turn of a Friendly Card,The Alan Parsons Project,0.481,0.285,2.0,-12.0,0.0,0.0325,0.616,0.0,0.67,0.485,176.621,audio_features,spotify:track:4E6SMz8ioJ2jj8uQrULqWM,https://api.spotify.com/v1/tracks/4E6SMz8ioJ2jj8uQrULqWM,https://api.spotify.com/v1/audio-analysis/4E6SMz8ioJ2jj8uQrULqWM,164680.0,4.0,No
So Long,Fischer-Z,0.556,0.384,0.0,-14.98,1.0,0.0407,0.00697,0.000926,0.0545,0.891,126.841,audio_features,spotify:track:3XAiXl3dKpG7b0qcrCtBD4,https://api.spotify.com/v1/tracks/3XAiXl3dKpG7b0qcrCtBD4,https://api.spotify.com/v1/audio-analysis/3XAiXl3dKpG7b0qcrCtBD4,302733.0,4.0,No
Tunnel of Love (Intro: The Carousel Waltz),Dire Straits,0.491,0.686,5.0,-10.708,1.0,0.0372,0.245,0.0185,0.281,0.555,137.168,audio_features,spotify:track:06ku5BBS2HufqSDVkcSR15,https://api.spotify.com/v1/tracks/06ku5BBS2HufqSDVkcSR15,https://api.spotify.com/v1/audio-analysis/06ku5BBS2HufqSDVkcSR15,488693.0,4.0,No
Happy New Year,ABBA,0.51,0.375,9.0,-9.185,1.0,0.0288,0.813,0.0,0.145,0.25,132.552,audio_features,spotify:track:4AsvGVDWs16fqIiIdDzyvX,https://api.spotify.com/v1/tracks/4AsvGVDWs16fqIiIdDzyvX,https://api.spotify.com/v1/audio-analysis/4AsvGVDWs16fqIiIdDzyvX,263693.0,4.0,No
Ashes to Ashes - 2017 Remaster,David Bowie,0.71,0.743,1.0,-10.553,1.0,0.0507,0.273,0.000406,0.258,0.866,120.277,audio_features,spotify:track:37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/tracks/37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/audio-analysis/37CRPk0L5ZpfPeePEPwE0t,266160.0,4.0,No
Foto Van Vroeger,Rob De Nijs,0.351,0.626,10.0,-8.426,1.0,0.0547,0.426,0.0,0.968,0.349,83.982,audio_features,spotify:track:5A0vXxkrIHLVT6dryTJAik,https://api.spotify.com/v1/tracks/5A0vXxkrIHLVT6dryTJAik,https://api.spotify.com/v1/audio-analysis/5A0vXxkrIHLVT6dryTJAik,306200.0,4.0,No
Could You Be Loved,Bob Marley & The Wailers,0.916,0.72,0.0,-8.548,1.0,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000.0,4.0,No
9 to 5,Dolly Parton,0.554,0.783,6.0,-5.852,1.0,0.0457,0.416,1.54e-06,0.631,0.813,105.39,audio_features,spotify:track:4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/audio-analysis/4w3tQBXhn5345eUXDGBWZG,162467.0,4.0,No
Everybody Needs Somebody to Love,The Blues Brothers,0.492,0.928,5.0,-4.037,1.0,0.071,0.61,0.00259,0.368,0.92,194.078,audio_features,spotify:track:1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/tracks/1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/audio-analysis/1CtKHwDqsH3ctcCCI18N0g,203453.0,4.0,No
Super Trouper,ABBA,0.764,0.626,0.0,-8.274,1.0,0.0288,0.457,6.35e-06,0.201,0.961,118.34,audio_features,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/tracks/0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/audio-analysis/0J2p4KYdr6Mg4ET6JPlbe1,252853.0,4.0,No
Save Me - Remastered 2011,Queen,0.507,0.45,7.0,-6.796,1.0,0.0268,0.359,0.0,0.127,0.327,81.633,audio_features,spotify:track:2mGEqJahn3CSyCG1BTEqMs,https://api.spotify.com/v1/tracks/2mGEqJahn3CSyCG1BTEqMs,https://api.spotify.com/v1/audio-analysis/2mGEqJahn3CSyCG1BTEqMs,229920.0,3.0,No
Keep on Loving You,REO Speedwagon,0.306,0.722,0.0,-5.963,1.0,0.034,0.0519,0.0,0.117,0.41,174.732,audio_features,spotify:track:4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/audio-analysis/4rcHWl68ai6KvpXlc8vbnE,200293.0,4.0,No
Woman in Love,Barbra Streisand,0.469,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735,audio_features,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/tracks/1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/audio-analysis/1pTGc8pwyo6xtgXBKCBcFn,231840.0,4.0,No
The Spirit Of Radio,Rush,0.365,0.924,4.0,-7.066,1.0,0.0488,0.0144,0.000254,0.423,0.632,135.811,audio_features,spotify:track:4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/tracks/4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/audio-analysis/4e9hUiLsN4mx61ARosFi7p,296467.0,4.0,No
Baggy Trousers,Madness,0.64,0.887,0.0,-5.204,0.0,0.0368,0.143,0.0,0.336,0.94,144.546,audio_features,spotify:track:3Sbnhrpec0ULbeWBsA6GS6,https://api.spotify.com/v1/tracks/3Sbnhrpec0ULbeWBsA6GS6,https://api.spotify.com/v1/audio-analysis/3Sbnhrpec0ULbeWBsA6GS6,167173.0,4.0,No
Hungry Heart,Bruce Springsteen,0.641,0.894,8.0,-7.41,1.0,0.0273,0.0857,0.009,0.157,0.972,109.823,audio_features,spotify:track:1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/tracks/1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/audio-analysis/1KsI8NEeAna8ZIdojI3FiT,199453.0,4.0,No
Guilty (feat. Barry Gibb),Barbra Streisand,0.626,0.425,0.0,-15.656,1.0,0.0356,0.231,0.0,0.114,0.952,150.875,audio_features,spotify:track:60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/tracks/60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/audio-analysis/60mGckXEG1EzR4VmjYLfEW,264333.0,4.0,No
Biko,Peter Gabriel,0.532,0.355,7.0,-10.924,1.0,0.0413,0.281,0.000165,0.239,0.166,178.714,audio_features,spotify:track:4X5nq5swAfwEMqDOOJpEA8,https://api.spotify.com/v1/tracks/4X5nq5swAfwEMqDOOJpEA8,https://api.spotify.com/v1/audio-analysis/4X5nq5swAfwEMqDOOJpEA8,451933.0,4.0,No
Food For Thought,UB40,0.868,0.532,7.0,-13.47,1.0,0.0848,0.00553,0.784,0.195,0.964,131.499,audio_features,spotify:track:5YkkeIiErNf2ckvMxmT5RT,https://api.spotify.com/v1/tracks/5YkkeIiErNf2ckvMxmT5RT,https://api.spotify.com/v1/audio-analysis/5YkkeIiErNf2ckvMxmT5RT,250107.0,4.0,No
Late in the Evening,Paul Simon,0.72,0.88,5.0,-8.988,1.0,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707.0,4.0,No
Enola Gay - Remastered,Orchestral Manoeuvres In The Dark,0.559,0.764,2.0,-7.058,0.0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,audio_features,spotify:track:3NYCaxkggl0Hh8vQptSUvV,https://api.spotify.com/v1/tracks/3NYCaxkggl0Hh8vQptSUvV,https://api.spotify.com/v1/audio-analysis/3NYCaxkggl0Hh8vQptSUvV,213693.0,4.0,No
Master Blaster (Jammin'),Stevie Wonder,0.877,0.422,10.0,-14.933,0.0,0.0546,0.04,0.000406,0.182,0.97,131.103,audio_features,spotify:track:5EAgXGJ8Kw5QAfhQkZXYqT,https://api.spotify.com/v1/tracks/5EAgXGJ8Kw5QAfhQkZXYqT,https://api.spotify.com/v1/audio-analysis/5EAgXGJ8Kw5QAfhQkZXYqT,307933.0,4.0,No
Wish You Were Here,Pink Floyd,0.481,0.262,7.0,-15.73,1.0,0.0414,0.735,0.0114,0.832,0.375,122.861,audio_features,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744.0,4.0,No
In The Air Tonight - 2015 Remastered,Phil Collins,0.446,0.239,0.0,-13.945,1.0,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453.0,4.0,No
The Day Before You Came,ABBA,0.801,0.388,0.0,-14.594,0.0,0.0354,0.0498,0.00421,0.0525,0.736,108.071,audio_features,spotify:track:6W26h4KbGUnEaav5VWIyJm,https://api.spotify.com/v1/tracks/6W26h4KbGUnEaav5VWIyJm,https://api.spotify.com/v1/audio-analysis/6W26h4KbGUnEaav5VWIyJm,349080.0,4.0,No
Golden Brown,The Stranglers,0.562,0.383,6.0,-15.474,1.0,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,206760.0,3.0,No
